dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,19.544196,5.377305,18.062526,12.986605,1.508239,-73.131830,0.826855
0.020000,19.715259,5.572736,18.322248,12.986128,-0.023875,-76.605705,0.876698
0.020000,19.876023,5.775932,18.581350,12.955072,-1.552822,-76.447321,0.926153
0.020000,20.025921,5.985794,18.839249,12.894944,-3.006360,-72.676907,0.974856
0.020000,20.164603,6.201180,19.095419,12.808523,-4.321062,-65.735128,1.022478
0.020000,20.291929,6.420951,19.349410,12.699546,-5.448854,-56.389597,1.068736
0.020000,20.407958,6.644026,19.600857,12.572335,-6.360532,-45.583900,1.113403
0.020000,20.512920,6.869413,19.849485,12.431416,-7.045989,-34.272819,1.156308
0.020000,20.607179,7.096231,20.095109,12.281181,-7.511746,-23.287870,1.197334
0.020000,20.691201,7.323723,20.337621,12.125644,-7.776833,-13.254364,1.236414
0.020000,20.765521,7.551259,20.576987,11.968281,-7.868150,-4.565851,1.273526
0.020000,20.830709,7.778326,20.813226,11.811957,-7.816186,2.598193,1.308683
0.020000,20.887352,8.004520,21.046405,11.658925,-7.651637,8.227490,1.341926
0.020000,20.936030,8.229532,21.276622,11.510864,-7.403052,12.429231,1.373318
0.020000,20.977310,8.453132,21.504001,11.368954,-7.095483,15.378448,1.402935
0.020000,21.011726,8.675160,21.728680,11.233956,-6.749911,17.278594,1.430864
0.020000,21.039786,8.895506,21.950806,11.106291,-6.383219,18.334608,1.457197
0.020000,21.061959,9.114107,22.170528,10.986121,-6.008509,18.735521,1.482027
0.020000,21.078680,9.330931,22.387997,10.873409,-5.635595,18.645686,1.505447
0.020000,21.090349,9.545975,22.603356,10.767978,-5.271550,18.202264,1.527550
0.020000,21.097331,9.759251,22.816747,10.669553,-4.921239,17.515512,1.548422
0.020000,21.099961,9.970791,23.028303,10.577797,-4.587799,16.672028,1.568146
0.020000,21.100000,10.154961,23.212473,9.208500,-68.464879,-3193.854018,1.570796
0.020000,21.100000,10.334961,23.392473,9.000000,-10.424992,2901.994360,1.570796
0.020000,21.100000,10.514961,23.572473,9.000000,0.000000,521.249597,1.570796
0.020000,21.100000,10.694961,23.752473,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,10.874961,23.932473,9.000000,0.000000,-0.000000,1.570796
0.020000,21.100000,11.054961,24.112473,9.000000,-0.000000,-0.000000,1.570796
0.020000,21.100000,11.234961,24.292473,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,11.414961,24.472473,9.000000,-0.000000,-0.000000,1.570796
0.020000,21.100000,11.594961,24.652473,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,11.774961,24.832473,9.000000,0.000000,-0.000000,1.570796
0.020000,21.100000,11.954961,25.012473,9.000000,-0.000000,-0.000000,1.570796
0.020000,21.100000,12.134961,25.192473,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,12.314961,25.372473,9.000000,0.000000,-0.000000,1.570796
0.020000,21.100000,12.494961,25.552473,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,12.674961,25.732473,9.000000,-0.000000,-0.000000,1.570796
0.020000,21.100000,12.854961,25.912473,9.000000,0.000000,0.000000,1.570796
