dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,17.627756,8.263724,16.263904,5.717557,7.517663,23.294131,1.197334
0.020000,17.668439,8.373918,16.381369,5.873211,7.782679,13.250827,1.236414
0.020000,17.705874,8.488575,16.501982,6.030686,7.873774,4.554739,1.273526
0.020000,17.740006,8.607517,16.625725,6.187116,7.821486,-2.614393,1.308683
0.020000,17.770797,8.730527,16.752530,6.340247,7.656547,-8.246979,1.341926
0.020000,17.798224,8.857363,16.882298,6.488397,7.407540,-12.450351,1.373318
0.020000,17.822288,8.987770,17.014905,6.630388,7.099543,-15.399802,1.402935
0.020000,17.843005,9.121483,17.150215,6.765459,6.753554,-17.299465,1.430864
0.020000,17.860412,9.258244,17.288078,6.893189,6.386466,-18.354384,1.457197
0.020000,17.874559,9.397797,17.428347,7.013417,6.011391,-18.753754,1.482027
0.020000,17.885510,9.539899,17.570870,7.126179,5.638145,-18.662319,1.505447
0.020000,17.893340,9.684320,17.715503,7.231655,5.273801,-18.217225,1.527550
0.020000,17.898132,9.830844,17.862106,7.330120,4.923221,-17.528983,1.548422
0.020000,17.899973,9.979271,18.010544,7.421911,4.589546,-16.683749,1.568146
0.020000,17.900000,10.154961,18.186234,8.784498,68.129338,3176.989599,1.570796
0.020000,17.900000,10.334961,18.366234,9.000000,10.775122,-2867.710816,1.570796
0.020000,17.900000,10.514961,18.546234,9.000000,0.000000,-538.756078,1.570796
0.020000,17.900000,10.694961,18.726234,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,10.874961,18.906234,9.000000,0.000000,-0.000000,1.570796
0.020000,17.900000,11.054961,19.086234,9.000000,-0.000000,-0.000000,1.570796
0.020000,17.900000,11.234961,19.266234,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,11.414961,19.446234,9.000000,-0.000000,-0.000000,1.570796
0.020000,17.900000,11.594961,19.626234,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,11.774961,19.806234,9.000000,0.000000,-0.000000,1.570796
0.020000,17.900000,11.954961,19.986234,9.000000,-0.000000,-0.000000,1.570796
0.020000,17.900000,12.134961,20.166234,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,12.314961,20.346234,9.000000,0.000000,-0.000000,1.570796
0.020000,17.900000,12.494961,20.526234,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,12.674961,20.706234,9.000000,-0.000000,-0.000000,1.570796
0.020000,17.900000,12.854961,20.886234,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,13.034961,21.066234,9.000000,-0.000000,-0.000000,1.570796
0.020000,17.900000,13.214961,21.246234,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,13.394961,21.426234,9.000000,0.000000,-0.000000,1.570796
0.020000,17.900000,13.574961,21.606234,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,13.754961,21.786234,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,13.934961,21.966234,9.000000,0.000000,-0.000000,1.570796
0.020000,17.900000,14.114961,22.146234,9.000000,-0.000000,-0.000000,1.570796
0.020000,17.900000,14.294961,22.326234,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,14.474961,22.506234,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,14.654961,22.686234,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,14.834961,22.866234,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,15.014961,23.046234,9.000000,-0.000000,-0.000000,1.570796
0.020000,17.900000,15.194961,23.226234,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,15.374961,23.406234,9.000000,-0.000000,-0.000000,1.570796
0.020000,17.900000,15.554961,23.586234,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,15.734961,23.766234,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,15.914925,23.946198,8.998208,-0.089585,-4.479242,1.570796
0.020000,17.900000,16.094739,24.126012,8.990712,-0.374822,-14.261851,1.570796
0.020000,17.900000,16.274247,24.305520,8.975389,-0.766126,-19.565217,1.570796
0.020000,17.900000,16.453292,24.484565,8.952241,-1.157431,-19.565217,1.570796
0.020000,17.900000,16.631717,24.662990,8.921266,-1.548735,-19.565217,1.570796
0.020000,17.900000,16.809367,24.840640,8.882465,-1.940039,-19.565217,1.570796
0.020000,17.900000,16.986083,25.017356,8.835838,-2.331344,-19.565217,1.570796
0.020000,17.903084,17.209290,25.240584,11.161405,116.278346,5930.484467,1.540996
0.020000,17.913968,17.439744,25.471295,11.535522,18.705850,-4878.624796,1.505783
0.020000,17.933642,17.673389,25.705767,11.723625,9.405118,-465.036583,1.467342
