dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,20.193283,2.920000,20.193401,9.853007,-2.646324,-29.411765,0.000000
0.020000,20.389049,2.920000,20.389167,9.788316,-3.234559,-29.411765,0.000000
0.020000,20.583287,2.920000,20.583404,9.711860,-3.822794,-29.411765,0.000000
0.020000,20.775759,2.920000,20.775877,9.623640,-4.411029,-29.411765,0.000000
0.020000,20.966233,2.920000,20.966350,9.523654,-4.999265,-29.411765,0.000000
0.020000,21.154471,2.920000,21.154588,9.411904,-5.587500,-29.411765,0.000000
0.020000,21.340238,2.920000,21.340356,9.288390,-6.175735,-29.411765,0.000000
0.020000,21.523301,2.920000,21.523418,9.153110,-6.763971,-29.411765,0.000000
0.020000,21.703422,2.920000,21.703540,9.006066,-7.352206,-29.411765,0.000000
0.020000,21.880367,2.920000,21.880485,8.847257,-7.940441,-29.411765,0.000000
0.020000,22.053901,2.920000,22.054018,8.676684,-8.528676,-29.411765,0.000000
0.020000,22.223788,2.920000,22.223905,8.494346,-9.116912,-29.411765,0.000000
0.020000,22.389793,2.920000,22.389910,8.300243,-9.705147,-29.411765,0.000000
0.020000,22.551680,2.920000,22.551798,8.094375,-10.293382,-29.411765,0.000000
0.020000,22.709215,2.920000,22.709333,7.876743,-10.881618,-29.411765,0.000000
0.020000,22.862162,2.920000,22.862279,7.647346,-11.469853,-29.411765,0.000000
0.020000,23.010285,2.920000,23.010403,7.406184,-12.058088,-29.411765,0.000000
0.020000,23.153351,2.920000,23.153468,7.153257,-12.646324,-29.411765,0.000000
0.020000,23.291122,2.920000,23.291240,6.888566,-13.234559,-29.411765,0.000000
0.020000,23.423364,2.920000,23.423482,6.612110,-13.822794,-29.411765,0.000000
0.020000,23.549842,2.920000,23.549960,6.323890,-14.411029,-29.411765,0.000000
0.020000,23.670438,2.920000,23.670555,6.029779,-14.705515,-14.724265,0.000000
0.020000,23.785151,2.920000,23.785268,5.735662,-14.705882,-0.018382,0.000000
0.020000,23.893982,2.920000,23.894099,5.441544,-14.705882,0.000000,0.000000
0.020000,23.996930,2.920000,23.997048,5.147426,-14.705882,-0.000000,0.000000
0.020000,24.093996,2.920000,24.094114,4.853309,-14.705882,0.000000,0.000000
0.020000,24.185180,2.920000,24.185298,4.559191,-14.705882,0.000000,0.000000
0.020000,24.270482,2.920000,24.270599,4.265074,-14.705882,-0.000000,0.000000
0.020000,24.349901,2.920000,24.350018,3.970956,-14.705882,0.000000,0.000000
0.020000,24.423438,2.920000,24.423555,3.676838,-14.705882,0.000000,0.000000
0.020000,24.491209,2.920000,24.491327,3.388596,-14.412132,14.687500,0.000000
0.020000,24.553452,2.920000,24.553569,3.112110,-13.824265,29.393382,0.000000
0.020000,24.610399,2.920000,24.610517,2.847390,-13.236029,29.411765,0.000000
0.020000,24.662288,2.920000,24.662406,2.594434,-12.647794,29.411765,0.000000
0.020000,24.709353,2.920000,24.709471,2.353243,-12.059559,29.411765,0.000000
0.020000,24.751829,2.920000,24.751947,2.123816,-11.471324,29.411765,0.000000
0.020000,24.789952,2.920000,24.790070,1.906154,-10.883088,29.411765,0.000000
0.020000,24.823958,2.920000,24.824075,1.700257,-10.294853,29.411765,0.000000
0.020000,24.854080,2.920000,24.854198,1.506125,-9.706618,29.411765,0.000000
0.020000,24.880555,2.920000,24.880673,1.323757,-9.118382,29.411765,0.000000
0.020000,24.903618,2.920000,24.903736,1.153154,-8.530147,29.411765,0.000000
0.020000,24.923505,2.920000,24.923622,0.994316,-7.941912,29.411765,0.000000
0.020000,24.940449,2.920000,24.940567,0.847243,-7.353676,29.411765,0.000000
0.020000,24.954688,2.920000,24.954806,0.711934,-6.765441,29.411765,0.000000
0.020000,24.966456,2.920000,24.966574,0.588390,-6.177206,29.411765,0.000000
0.020000,24.975988,2.920000,24.976106,0.476610,-5.588971,29.411765,0.000000
0.020000,24.983520,2.920000,24.983638,0.376596,-5.000735,29.411765,0.000000
0.020000,24.989287,2.920000,24.989405,0.288346,-4.412500,29.411765,0.000000
0.020000,24.993524,2.920000,24.993642,0.211860,-3.824265,29.411765,0.000000
0.020000,24.996467,2.920000,24.996585,0.147140,-3.236029,29.411765,0.000000
0.020000,24.998351,2.920000,24.998468,0.094184,-2.647794,29.411765,0.000000
0.020000,24.999410,2.920000,24.999528,0.052993,-2.059559,29.411765,0.000000
0.020000,24.999882,2.920000,24.999999,0.023566,-1.471324,29.411765,0.000000
0.020000,25.000000,2.920000,25.000117,0.005904,-0.883088,29.411765,0.000000
0.020000,25.000000,2.920000,25.000118,0.000007,-0.294853,29.411765,0.000000
0.020000,25.000000,2.920000,25.000118,0.000000,-0.000368,14.724265,0.000000
