dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,21.100000,12.520314,26.272565,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,12.700314,26.452565,9.000000,0.000000,-0.000000,1.570796
0.020000,21.100000,12.880314,26.632565,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,13.060314,26.812565,9.000000,-0.000000,-0.000000,1.570796
0.020000,21.100000,13.240314,26.992565,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,13.420314,27.172565,9.000000,0.000000,-0.000000,1.570796
0.020000,21.100000,13.600314,27.352565,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,13.780314,27.532565,9.000000,-0.000000,-0.000000,1.570796
0.020000,21.100000,13.960314,27.712565,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,14.140314,27.892565,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,14.320314,28.072565,9.000000,-0.000000,-0.000000,1.570796
0.020000,21.100000,14.500314,28.252565,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,14.680314,28.432565,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,14.860314,28.612565,9.000000,0.000000,-0.000000,1.570796
0.020000,21.100000,15.040314,28.792565,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,15.220153,28.972405,8.991969,-0.401568,-20.078390,1.570796
0.020000,21.100000,15.399311,29.151563,8.957906,-1.703136,-65.078390,1.570796
0.020000,21.100000,15.577068,29.329320,8.887843,-3.503136,-90.000000,1.570796
0.020000,21.100000,15.752704,29.504955,8.781781,-5.303136,-90.000000,1.570796
0.020000,21.100000,15.925498,29.677750,8.639718,-7.103136,-90.000000,1.570796
0.020000,21.100000,16.094892,29.847144,8.469686,-8.501568,-69.921610,1.570796
0.020000,21.100000,16.260685,30.012937,8.289686,-9.000000,-24.921610,1.570796
0.020000,21.100000,16.422879,30.175131,8.109686,-9.000000,-0.000000,1.570796
0.020000,21.100000,16.581473,30.333725,7.929686,-9.000000,0.000000,1.570796
0.020000,21.100000,16.736467,30.488718,7.749686,-9.000000,0.000000,1.570796
0.020000,21.100000,16.887860,30.640112,7.569686,-9.000000,0.000000,1.570796
0.020000,21.100000,17.035654,30.787906,7.389686,-9.000000,0.000000,1.570796
0.020000,21.100000,17.179848,30.932100,7.209686,-9.000000,-0.000000,1.570796
0.020000,21.100000,17.320441,31.072693,7.029686,-9.000000,0.000000,1.570796
0.020000,21.100000,17.457435,31.209687,6.849686,-9.000000,0.000000,1.570796
0.020000,21.100000,17.590829,31.343081,6.669686,-9.000000,-0.000000,1.570796
0.020000,21.100000,17.720623,31.472875,6.489686,-9.000000,0.000000,1.570796
0.020000,21.100000,17.846816,31.599068,6.309686,-9.000000,0.000000,1.570796
0.020000,21.100000,17.969410,31.721662,6.129686,-9.000000,-0.000000,1.570796
0.020000,21.100000,18.088404,31.840656,5.949686,-9.000000,0.000000,1.570796
0.020000,21.100000,18.203798,31.956049,5.769686,-9.000000,0.000000,1.570796
0.020000,21.100000,18.315591,32.067843,5.589686,-9.000000,-0.000000,1.570796
0.020000,21.100000,18.423785,32.176037,5.409686,-9.000000,0.000000,1.570796
0.020000,21.100000,18.528379,32.280631,5.229686,-9.000000,-0.000000,1.570796
0.020000,21.100000,18.629372,32.381624,5.049686,-9.000000,-0.000000,1.570796
0.020000,21.100000,18.726766,32.479018,4.869686,-9.000000,0.000000,1.570796
0.020000,21.100000,18.820560,32.572812,4.689686,-9.000000,-0.000000,1.570796
0.020000,21.100000,18.910754,32.663006,4.509686,-9.000000,0.000000,1.570796
0.020000,21.100000,18.997347,32.749599,4.329686,-9.000000,-0.000000,1.570796
0.020000,21.100000,19.080341,32.832593,4.149686,-9.000000,0.000000,1.570796
0.020000,21.100000,19.159735,32.911987,3.969686,-9.000000,-0.000000,1.570796
0.020000,21.100000,19.235529,32.987780,3.789686,-9.000000,0.000000,1.570796
0.020000,21.100000,19.307722,33.059974,3.609686,-9.000000,-0.000000,1.570796
0.020000,21.100000,19.376316,33.128568,3.429686,-9.000000,0.000000,1.570796
0.020000,21.100000,19.441310,33.193562,3.249686,-9.000000,-0.000000,1.570796
0.020000,21.100000,19.502703,33.254955,3.069686,-9.000000,0.000000,1.570796
0.020000,21.100000,19.560497,33.312749,2.889686,-9.000000,0.000000,1.570796
0.020000,21.100000,19.614691,33.366943,2.709686,-9.000000,-0.000000,1.570796
0.020000,21.100000,19.665285,33.417537,2.529686,-9.000000,0.000000,1.570796
0.020000,21.100000,19.712278,33.464530,2.349686,-9.000000,0.000000,1.570796
0.020000,21.100000,19.755672,33.507924,2.169686,-9.000000,-0.000000,1.570796
0.020000,21.100000,19.795466,33.547718,1.989686,-9.000000,0.000000,1.570796
0.020000,21.100000,19.831660,33.583911,1.809686,-9.000000,-0.000000,1.570796
0.020000,21.100000,19.864253,33.616505,1.629686,-9.000000,0.000000,1.570796
0.020000,21.100000,19.893247,33.645499,1.449686,-9.000000,0.000000,1.570796
0.020000,21.100000,19.918641,33.670893,1.269686,-9.000000,0.000000,1.570796
0.020000,21.100000,19.940434,33.692686,1.089686,-9.000000,0.000000,1.570796
0.020000,21.100000,19.958628,33.710880,0.909686,-9.000000,-0.000000,1.570796
0.020000,21.100000,19.973222,33.725474,0.729686,-9.000000,0.000000,1.570796
0.020000,21.100000,19.984216,33.736468,0.549686,-9.000000,0.000000,1.570796
0.020000,21.100000,19.991770,33.744022,0.377718,-8.598432,20.078390,1.570796
0.020000,21.100000,19.996406,33.748658,0.231781,-7.296864,65.078390,1.570796
0.020000,21.100000,19.998843,33.751094,0.121843,-5.496864,90.000000,1.570796
0.020000,21.100000,19.999801,33.752053,0.047906,-3.696864,90.000000,1.570796
0.020000,21.100000,20.000000,33.752252,0.009969,-1.896864,90.000000,1.570796
0.020000,21.100000,20.000000,33.752252,0.000000,-0.498432,69.921610,1.570796
